filename,class,width,height,xmin,ymin,xmax,ymax
MVI_1521_NIR_frame35.jpg,3,59.06226816,16.39800548,473.1889085,146.4288859,532.2511767,162.8268914
MVI_1521_NIR_frame35.jpg,3,46.49107901,38.86179772,566.874468,124.7366472,613.365547,163.5984449
MVI_1521_NIR_frame35.jpg,3,40.78711317,37.51547312,879.7373144,123.5091354,920.5244275,161.0246086
MVI_1521_NIR_frame40.jpg,3,75.0382328,23.01000041,196.9799257,140.3709347,272.0181585,163.3809351
MVI_1521_NIR_frame40.jpg,3,19.54276774,17.12829227,282.2185631,146.6816058,301.7613309,163.809898
MVI_1521_NIR_frame40.jpg,3,59.06226816,16.39800548,473.1889085,146.4288859,532.2511767,162.8268914
MVI_1521_NIR_frame40.jpg,3,46.49107901,38.86179772,566.874468,124.7366472,613.365547,163.5984449
MVI_1521_NIR_frame40.jpg,3,40.78711317,37.51547312,879.7373144,123.5091354,920.5244275,161.0246086
MVI_1521_NIR_frame45.jpg,3,75.0382328,23.01000041,196.9799257,140.3709347,272.0181585,163.3809351
MVI_1521_NIR_frame45.jpg,3,19.54276774,17.12829227,283.5150817,146.6816058,303.0578495,163.809898
MVI_1521_NIR_frame45.jpg,3,59.06226816,16.39800548,473.8371678,147.0771452,532.899436,163.4751507
MVI_1521_NIR_frame45.jpg,3,46.49107901,38.86179772,566.874468,124.7366472,613.365547,163.5984449
MVI_1521_NIR_frame45.jpg,3,40.78711317,37.51547312,880.3855737,124.1573947,921.1726868,161.6728679
MVI_1521_NIR_frame50.jpg,3,75.0382328,23.01000041,196.9799257,140.3709347,272.0181585,163.3809351
MVI_1521_NIR_frame50.jpg,3,19.54276774,17.12829227,283.5150817,146.6816058,303.0578495,163.809898
MVI_1521_NIR_frame50.jpg,3,59.06226816,16.39800548,473.8371678,147.0771452,532.899436,163.4751507
MVI_1521_NIR_frame50.jpg,3,46.49107901,38.86179772,567.5227273,124.7366472,614.0138063,163.5984449
MVI_1521_NIR_frame50.jpg,3,40.78711317,37.51547312,882.3303516,124.1573947,923.1174647,161.6728679
MVI_1521_NIR_frame55.jpg,3,75.0382328,23.01000041,196.9799257,140.3709347,272.0181585,163.3809351
MVI_1521_NIR_frame55.jpg,3,19.54276774,17.12829227,283.5150817,146.6816058,303.0578495,163.809898
MVI_1521_NIR_frame55.jpg,3,59.06226816,16.39800548,472.5406492,147.0771452,531.6029174,163.4751507
MVI_1521_NIR_frame55.jpg,3,46.49107901,38.86179772,567.5227273,124.7366472,614.0138063,163.5984449
MVI_1521_NIR_frame55.jpg,3,40.78711317,37.51547312,882.3303516,124.1573947,923.1174647,161.6728679
MVI_1521_NIR_frame60.jpg,3,75.0382328,23.01000041,196.9799257,140.3709347,272.0181585,163.3809351
MVI_1521_NIR_frame60.jpg,3,19.54276774,17.12829227,283.5150817,146.6816058,303.0578495,163.809898
MVI_1521_NIR_frame60.jpg,3,59.06226816,16.39800548,473.1889085,147.0771452,532.2511767,163.4751507
MVI_1521_NIR_frame60.jpg,3,46.49107901,38.86179772,567.5227273,124.7366472,614.0138063,163.5984449
MVI_1521_NIR_frame60.jpg,3,40.78711317,37.51547312,881.033833,124.1573947,921.8209461,161.6728679
MVI_1521_NIR_frame65.jpg,3,75.0382328,23.01000041,196.9799257,140.3709347,272.0181585,163.3809351
MVI_1521_NIR_frame65.jpg,3,19.54276774,17.12829227,282.2185631,146.6816058,301.7613309,163.809898
MVI_1521_NIR_frame65.jpg,3,59.06226816,16.39800548,473.1889085,147.0771452,532.2511767,163.4751507
MVI_1521_NIR_frame65.jpg,3,46.49107901,38.86179772,566.2262087,124.7366472,612.7172877,163.5984449
MVI_1521_NIR_frame65.jpg,3,40.78711317,37.51547312,881.033833,124.1573947,921.8209461,161.6728679
MVI_1521_NIR_frame70.jpg,3,75.0382328,23.01000041,195.6834071,140.3709347,270.7216399,163.3809351
MVI_1521_NIR_frame70.jpg,3,19.54276774,17.12829227,282.2185631,146.6816058,301.7613309,163.809898
MVI_1521_NIR_frame70.jpg,3,59.06226816,16.39800548,472.5406492,147.0771452,531.6029174,163.4751507
MVI_1521_NIR_frame70.jpg,3,46.49107901,38.86179772,566.2262087,124.7366472,612.7172877,163.5984449
MVI_1521_NIR_frame70.jpg,3,40.78711317,37.51547312,881.033833,124.1573947,921.8209461,161.6728679
MVI_1521_NIR_frame75.jpg,3,75.0382328,23.01000041,195.6834071,140.3709347,270.7216399,163.3809351
MVI_1521_NIR_frame75.jpg,3,19.54276774,17.12829227,282.2185631,146.6816058,301.7613309,163.809898
MVI_1521_NIR_frame75.jpg,3,59.06226816,16.39800548,472.5406492,147.0771452,531.6029174,163.4751507
MVI_1521_NIR_frame75.jpg,3,46.49107901,38.86179772,566.2262087,124.7366472,612.7172877,163.5984449
MVI_1521_NIR_frame75.jpg,3,40.78711317,37.51547312,881.6820923,124.805654,922.4692054,162.3211272
MVI_1521_NIR_frame80.jpg,3,75.0382328,23.01000041,195.6834071,140.3709347,270.7216399,163.3809351
MVI_1521_NIR_frame80.jpg,3,19.54276774,17.12829227,282.2185631,146.6816058,301.7613309,163.809898
MVI_1521_NIR_frame80.jpg,3,59.06226816,16.39800548,472.5406492,147.0771452,531.6029174,163.4751507
MVI_1521_NIR_frame80.jpg,3,46.49107901,38.86179772,566.2262087,124.7366472,612.7172877,163.5984449
MVI_1521_NIR_frame80.jpg,3,40.78711317,37.51547312,881.6820923,124.805654,922.4692054,162.3211272
MVI_1521_NIR_frame85.jpg,3,75.0382328,23.01000041,195.6834071,140.3709347,270.7216399,163.3809351
MVI_1521_NIR_frame85.jpg,3,19.54276774,17.12829227,282.2185631,146.6816058,301.7613309,163.809898
MVI_1521_NIR_frame85.jpg,3,59.06226816,16.39800548,472.5406492,147.0771452,531.6029174,163.4751507
MVI_1521_NIR_frame85.jpg,3,46.49107901,38.86179772,566.2262087,124.7366472,612.7172877,163.5984449
MVI_1521_NIR_frame85.jpg,3,40.78711317,37.51547312,881.6820923,124.805654,922.4692054,162.3211272
MVI_1521_NIR_frame90.jpg,3,75.0382328,23.01000041,196.9799257,141.019194,272.0181585,164.0291944
MVI_1521_NIR_frame90.jpg,3,19.54276774,17.12829227,282.2185631,146.6816058,301.7613309,163.809898
MVI_1521_NIR_frame90.jpg,3,59.06226816,16.39800548,473.1889085,147.0771452,532.2511767,163.4751507
MVI_1521_NIR_frame90.jpg,3,46.49107901,38.86179772,566.874468,124.7366472,613.365547,163.5984449
MVI_1521_NIR_frame90.jpg,3,40.78711317,37.51547312,881.033833,122.2126168,921.8209461,159.7280899
MVI_1521_NIR_frame95.jpg,3,75.0382328,23.01000041,196.9799257,141.019194,272.0181585,164.0291944
MVI_1521_NIR_frame95.jpg,3,19.54276774,17.12829227,282.8668224,146.6816058,302.4095902,163.809898
MVI_1521_NIR_frame95.jpg,3,59.06226816,16.39800548,474.4854271,147.0771452,533.5476953,163.4751507
MVI_1521_NIR_frame95.jpg,3,46.49107901,38.86179772,566.874468,124.7366472,613.365547,163.5984449
MVI_1521_NIR_frame95.jpg,3,40.78711317,37.51547312,882.3303516,123.5091354,923.1174647,161.0246086
MVI_1521_NIR_frame100.jpg,3,75.0382328,23.01000041,198.2764443,141.6674533,273.3146771,164.6774537
MVI_1521_NIR_frame100.jpg,3,19.54276774,17.12829227,283.5150817,146.6816058,303.0578495,163.809898
MVI_1521_NIR_frame100.jpg,3,59.06226816,16.39800548,474.4854271,147.0771452,533.5476953,163.4751507
MVI_1521_NIR_frame100.jpg,3,46.49107901,38.86179772,566.874468,124.7366472,613.365547,163.5984449
MVI_1521_NIR_frame100.jpg,3,40.78711317,37.51547312,883.6268702,123.5091354,924.4139834,161.0246086
MVI_1521_NIR_frame105.jpg,3,79.57604792,26.25129693,193.7386292,138.4261568,273.3146771,164.6774537
MVI_1521_NIR_frame105.jpg,3,19.54276774,17.12829227,283.5150817,146.6816058,303.0578495,163.809898
MVI_1521_NIR_frame105.jpg,3,59.06226816,16.39800548,474.4854271,147.0771452,533.5476953,163.4751507
MVI_1521_NIR_frame105.jpg,3,46.49107901,38.86179772,566.874468,124.7366472,613.365547,163.5984449
MVI_1521_NIR_frame105.jpg,3,40.78711317,37.51547312,883.6268702,123.5091354,924.4139834,161.0246086
MVI_1521_NIR_frame110.jpg,3,79.57604792,26.25129693,193.7386292,138.4261568,273.3146771,164.6774537
MVI_1521_NIR_frame110.jpg,3,19.54276774,17.12829227,283.5150817,146.6816058,303.0578495,163.809898
MVI_1521_NIR_frame110.jpg,3,59.06226816,16.39800548,474.4854271,147.0771452,533.5476953,163.4751507
MVI_1521_NIR_frame110.jpg,3,46.49107901,40.15831633,566.874468,123.4401286,613.365547,163.5984449
MVI_1521_NIR_frame110.jpg,3,40.78711317,37.51547312,883.6268702,123.5091354,924.4139834,161.0246086
MVI_1521_NIR_frame115.jpg,3,79.57604792,26.25129693,193.7386292,138.4261568,273.3146771,164.6774537
MVI_1521_NIR_frame115.jpg,3,19.54276774,17.12829227,283.5150817,146.6816058,303.0578495,163.809898
MVI_1521_NIR_frame115.jpg,3,59.06226816,16.39800548,473.8371678,147.0771452,532.899436,163.4751507
MVI_1521_NIR_frame115.jpg,3,46.49107901,40.15831633,566.874468,123.4401286,613.365547,163.5984449
MVI_1521_NIR_frame115.jpg,3,40.78711317,37.51547312,883.6268702,123.5091354,924.4139834,161.0246086
MVI_1521_NIR_frame120.jpg,3,79.57604792,26.25129693,193.7386292,138.4261568,273.3146771,164.6774537
MVI_1521_NIR_frame120.jpg,3,19.54276774,17.12829227,283.5150817,146.6816058,303.0578495,163.809898
MVI_1521_NIR_frame120.jpg,3,59.06226816,16.39800548,473.8371678,147.0771452,532.899436,163.4751507
MVI_1521_NIR_frame120.jpg,3,46.49107901,40.15831633,566.874468,123.4401286,613.365547,163.5984449
MVI_1521_NIR_frame120.jpg,3,40.78711317,37.51547312,883.6268702,123.5091354,924.4139834,161.0246086
MVI_1521_NIR_frame125.jpg,3,79.57604792,26.25129693,193.7386292,138.4261568,273.3146771,164.6774537
MVI_1521_NIR_frame125.jpg,3,19.54276774,17.12829227,283.5150817,146.6816058,303.0578495,163.809898
MVI_1521_NIR_frame125.jpg,3,59.06226816,16.39800548,473.1889085,147.0771452,532.2511767,163.4751507
MVI_1521_NIR_frame125.jpg,3,46.49107901,40.15831633,566.874468,123.4401286,613.365547,163.5984449
MVI_1521_NIR_frame125.jpg,3,40.78711317,37.51547312,883.6268702,123.5091354,924.4139834,161.0246086
MVI_1521_NIR_frame130.jpg,3,79.57604792,26.25129693,193.7386292,138.4261568,273.3146771,164.6774537
MVI_1521_NIR_frame130.jpg,3,19.54276774,17.12829227,283.5150817,146.6816058,303.0578495,163.809898
MVI_1521_NIR_frame130.jpg,3,59.06226816,16.39800548,473.1889085,147.0771452,532.2511767,163.4751507
MVI_1521_NIR_frame130.jpg,3,46.49107901,40.15831633,566.874468,123.4401286,613.365547,163.5984449
MVI_1521_NIR_frame130.jpg,3,40.78711317,37.51547312,883.6268702,123.5091354,924.4139834,161.0246086
MVI_1521_NIR_frame135.jpg,3,79.57604792,26.25129693,193.7386292,138.4261568,273.3146771,164.6774537
MVI_1521_NIR_frame135.jpg,3,19.54276774,17.12829227,283.5150817,146.6816058,303.0578495,163.809898
MVI_1521_NIR_frame135.jpg,3,59.06226816,16.39800548,473.1889085,147.0771452,532.2511767,163.4751507
MVI_1521_NIR_frame135.jpg,3,46.49107901,40.15831633,566.874468,123.4401286,613.365547,163.5984449
MVI_1521_NIR_frame135.jpg,3,40.78711317,37.51547312,883.6268702,123.5091354,924.4139834,161.0246086
MVI_1521_NIR_frame140.jpg,3,79.57604792,26.25129693,193.7386292,138.4261568,273.3146771,164.6774537
MVI_1521_NIR_frame140.jpg,3,19.54276774,17.12829227,283.5150817,146.6816058,303.0578495,163.809898
MVI_1521_NIR_frame140.jpg,3,59.06226816,16.39800548,473.1889085,147.0771452,532.2511767,163.4751507
MVI_1521_NIR_frame140.jpg,3,46.49107901,40.15831633,566.874468,123.4401286,613.365547,163.5984449
MVI_1521_NIR_frame140.jpg,3,40.78711317,37.51547312,883.6268702,123.5091354,924.4139834,161.0246086
MVI_1521_NIR_frame145.jpg,3,79.57604792,26.25129693,193.7386292,138.4261568,273.3146771,164.6774537
MVI_1521_NIR_frame145.jpg,3,19.54276774,17.12829227,283.5150817,146.6816058,303.0578495,163.809898
MVI_1521_NIR_frame145.jpg,3,59.06226816,16.39800548,473.1889085,147.0771452,532.2511767,163.4751507
MVI_1521_NIR_frame145.jpg,3,46.49107901,40.15831633,566.874468,123.4401286,613.365547,163.5984449
MVI_1521_NIR_frame145.jpg,3,40.78711317,37.51547312,883.6268702,123.5091354,924.4139834,161.0246086
MVI_1521_NIR_frame150.jpg,3,79.57604792,26.25129693,193.7386292,138.4261568,273.3146771,164.6774537
MVI_1521_NIR_frame150.jpg,3,19.54276774,17.12829227,283.5150817,146.6816058,303.0578495,163.809898
MVI_1521_NIR_frame150.jpg,3,59.06226816,16.39800548,473.1889085,147.0771452,532.2511767,163.4751507
MVI_1521_NIR_frame150.jpg,3,46.49107901,40.15831633,566.874468,123.4401286,613.365547,163.5984449
MVI_1521_NIR_frame150.jpg,3,40.78711317,37.51547312,883.6268702,123.5091354,924.4139834,161.0246086
MVI_1521_NIR_frame155.jpg,3,79.57604792,26.25129693,193.7386292,138.4261568,273.3146771,164.6774537
MVI_1521_NIR_frame155.jpg,3,19.54276774,17.12829227,283.5150817,146.6816058,303.0578495,163.809898
MVI_1521_NIR_frame155.jpg,3,59.06226816,16.39800548,473.1889085,147.0771452,532.2511767,163.4751507
MVI_1521_NIR_frame155.jpg,3,46.49107901,40.15831633,566.874468,123.4401286,613.365547,163.5984449
MVI_1521_NIR_frame155.jpg,3,40.78711317,37.51547312,884.2751295,122.8608761,925.0622427,160.3763492
MVI_1521_NIR_frame160.jpg,3,79.57604792,26.25129693,194.3868885,138.4261568,273.9629364,164.6774537
MVI_1521_NIR_frame160.jpg,3,19.54276774,17.12829227,283.5150817,146.6816058,303.0578495,163.809898
MVI_1521_NIR_frame160.jpg,3,59.06226816,18.99104269,474.4854271,144.484108,533.5476953,163.4751507
MVI_1521_NIR_frame160.jpg,3,46.49107901,40.15831633,568.8192459,123.4401286,615.3103249,163.5984449
MVI_1521_NIR_frame160.jpg,3,40.78711317,37.51547312,884.9233888,122.8608761,925.710502,160.3763492
MVI_1521_NIR_frame165.jpg,3,79.57604792,26.25129693,194.3868885,138.4261568,273.9629364,164.6774537
MVI_1521_NIR_frame165.jpg,3,19.54276774,17.12829227,283.5150817,146.6816058,303.0578495,163.809898
MVI_1521_NIR_frame165.jpg,3,59.06226816,18.99104269,474.4854271,143.1875894,533.5476953,162.1786321
MVI_1521_NIR_frame165.jpg,3,46.49107901,40.15831633,568.8192459,122.14361,615.3103249,162.3019263
MVI_1521_NIR_frame165.jpg,3,40.78711317,37.51547312,884.9233888,121.5643575,925.710502,159.0798306
MVI_1521_NIR_frame170.jpg,3,79.57604792,26.25129693,194.3868885,138.4261568,273.9629364,164.6774537
MVI_1521_NIR_frame170.jpg,3,19.54276774,17.12829227,283.5150817,145.3850872,303.0578495,162.5133794
MVI_1521_NIR_frame170.jpg,3,59.06226816,18.99104269,474.4854271,143.1875894,533.5476953,162.1786321
MVI_1521_NIR_frame170.jpg,3,46.49107901,40.15831633,568.8192459,122.14361,615.3103249,162.3019263
MVI_1521_NIR_frame170.jpg,3,40.78711317,37.51547312,884.9233888,121.5643575,925.710502,159.0798306
MVI_1521_NIR_frame175.jpg,3,79.57604792,26.25129693,194.3868885,137.7778975,273.9629364,164.0291944
MVI_1521_NIR_frame175.jpg,3,19.54276774,17.12829227,283.5150817,145.3850872,303.0578495,162.5133794
MVI_1521_NIR_frame175.jpg,3,59.06226816,18.99104269,474.4854271,143.1875894,533.5476953,162.1786321
MVI_1521_NIR_frame175.jpg,3,46.49107901,40.15831633,568.8192459,122.14361,615.3103249,162.3019263
MVI_1521_NIR_frame175.jpg,3,40.78711317,37.51547312,886.2199074,122.2126168,927.0070206,159.7280899
MVI_1521_NIR_frame180.jpg,3,79.57604792,26.25129693,194.3868885,137.7778975,273.9629364,164.0291944
MVI_1521_NIR_frame180.jpg,3,19.54276774,17.12829227,283.5150817,145.3850872,303.0578495,162.5133794
MVI_1521_NIR_frame180.jpg,3,59.06226816,18.99104269,473.8371678,143.1875894,532.899436,162.1786321
MVI_1521_NIR_frame180.jpg,3,46.49107901,40.15831633,566.874468,122.14361,613.365547,162.3019263
MVI_1521_NIR_frame180.jpg,3,40.78711317,37.51547312,886.2199074,122.2126168,927.0070206,159.7280899
MVI_1521_NIR_frame185.jpg,3,79.57604792,26.25129693,194.3868885,137.7778975,273.9629364,164.0291944
MVI_1521_NIR_frame185.jpg,3,19.54276774,17.12829227,283.5150817,145.3850872,303.0578495,162.5133794
MVI_1521_NIR_frame185.jpg,3,59.06226816,18.99104269,473.8371678,143.1875894,532.899436,162.1786321
MVI_1521_NIR_frame185.jpg,3,45.19456041,40.15831633,568.8192459,122.14361,614.0138063,162.3019263
MVI_1521_NIR_frame185.jpg,3,40.78711317,37.51547312,887.516426,122.2126168,928.3035392,159.7280899
MVI_1521_NIR_frame190.jpg,3,79.57604792,26.25129693,194.3868885,137.7778975,273.9629364,164.0291944
MVI_1521_NIR_frame190.jpg,3,19.54276774,17.12829227,283.5150817,145.3850872,303.0578495,162.5133794
MVI_1521_NIR_frame190.jpg,3,59.06226816,18.99104269,475.1336864,143.1875894,534.1959546,162.1786321
MVI_1521_NIR_frame190.jpg,3,45.19456041,40.15831633,568.8192459,122.14361,614.0138063,162.3019263
MVI_1521_NIR_frame190.jpg,3,40.78711317,37.51547312,886.8681667,122.2126168,927.6552799,159.7280899
MVI_1521_NIR_frame195.jpg,3,79.57604792,26.25129693,194.3868885,137.7778975,273.9629364,164.0291944
MVI_1521_NIR_frame195.jpg,3,19.54276774,17.12829227,283.5150817,145.3850872,303.0578495,162.5133794
MVI_1521_NIR_frame195.jpg,3,59.06226816,18.99104269,475.1336864,143.1875894,534.1959546,162.1786321
MVI_1521_NIR_frame195.jpg,3,45.19456041,40.15831633,568.8192459,122.14361,614.0138063,162.3019263
MVI_1521_NIR_frame195.jpg,3,40.78711317,37.51547312,886.8681667,122.2126168,927.6552799,159.7280899
MVI_1521_NIR_frame200.jpg,3,79.57604792,26.25129693,195.6834071,137.7778975,275.259455,164.0291944
MVI_1521_NIR_frame200.jpg,3,19.54276774,17.12829227,284.8116003,145.3850872,304.3543681,162.5133794
MVI_1521_NIR_frame200.jpg,3,59.06226816,18.99104269,475.1336864,143.1875894,534.1959546,162.1786321
MVI_1521_NIR_frame200.jpg,3,45.19456041,40.15831633,568.8192459,122.14361,614.0138063,162.3019263
MVI_1521_NIR_frame200.jpg,3,40.78711317,37.51547312,886.8681667,122.2126168,927.6552799,159.7280899
MVI_1521_NIR_frame205.jpg,3,79.57604792,26.25129693,195.6834071,137.7778975,275.259455,164.0291944
MVI_1521_NIR_frame205.jpg,3,19.54276774,17.12829227,284.8116003,145.3850872,304.3543681,162.5133794
MVI_1521_NIR_frame205.jpg,3,59.06226816,18.99104269,475.1336864,143.1875894,534.1959546,162.1786321
MVI_1521_NIR_frame205.jpg,3,45.19456041,40.15831633,568.8192459,122.14361,614.0138063,162.3019263
MVI_1521_NIR_frame205.jpg,3,40.78711317,37.51547312,887.516426,122.2126168,928.3035392,159.7280899
MVI_1521_NIR_frame210.jpg,3,79.57604792,26.25129693,195.6834071,137.7778975,275.259455,164.0291944
MVI_1521_NIR_frame210.jpg,3,19.54276774,17.12829227,284.8116003,145.3850872,304.3543681,162.5133794
MVI_1521_NIR_frame210.jpg,3,59.06226816,18.99104269,475.7819457,143.1875894,534.8442139,162.1786321
MVI_1521_NIR_frame210.jpg,3,45.19456041,40.15831633,570.1157645,122.14361,615.3103249,162.3019263
MVI_1521_NIR_frame210.jpg,3,40.78711317,37.51547312,889.4612039,122.2126168,930.2483171,159.7280899
MVI_1521_NIR_frame215.jpg,3,79.57604792,26.25129693,195.6834071,137.7778975,275.259455,164.0291944
MVI_1521_NIR_frame215.jpg,3,19.54276774,17.12829227,284.8116003,145.3850872,304.3543681,162.5133794
MVI_1521_NIR_frame215.jpg,3,59.06226816,18.99104269,475.7819457,143.1875894,534.8442139,162.1786321
MVI_1521_NIR_frame215.jpg,3,45.19456041,40.15831633,570.1157645,122.14361,615.3103249,162.3019263
MVI_1521_NIR_frame215.jpg,3,40.78711317,37.51547312,889.4612039,122.8608761,930.2483171,160.3763492
MVI_1521_NIR_frame220.jpg,3,79.57604792,26.25129693,195.0351478,137.7778975,274.6111957,164.0291944
MVI_1521_NIR_frame220.jpg,3,19.54276774,17.12829227,283.5150817,146.0333465,303.0578495,163.1616387
MVI_1521_NIR_frame220.jpg,3,59.06226816,18.99104269,473.8371678,143.8358487,532.899436,162.8268914
MVI_1521_NIR_frame220.jpg,3,45.19456041,40.15831633,568.8192459,122.14361,614.0138063,162.3019263
MVI_1521_NIR_frame220.jpg,3,40.78711317,37.51547312,888.1646853,122.2126168,928.9517985,159.7280899
MVI_1521_NIR_frame225.jpg,3,79.57604792,26.25129693,193.7386292,138.4261568,273.3146771,164.6774537
MVI_1521_NIR_frame225.jpg,3,19.54276774,17.12829227,283.5150817,146.0333465,303.0578495,163.1616387
MVI_1521_NIR_frame225.jpg,3,59.06226816,18.99104269,473.8371678,143.8358487,532.899436,162.8268914
MVI_1521_NIR_frame225.jpg,3,45.19456041,40.15831633,568.8192459,122.14361,614.0138063,162.3019263
MVI_1521_NIR_frame225.jpg,3,40.78711317,37.51547312,887.516426,122.2126168,928.3035392,159.7280899
MVI_1521_NIR_frame230.jpg,3,79.57604792,26.25129693,193.7386292,138.4261568,273.3146771,164.6774537
MVI_1521_NIR_frame230.jpg,3,19.54276774,17.12829227,283.5150817,146.0333465,303.0578495,163.1616387
MVI_1521_NIR_frame230.jpg,3,59.06226816,18.99104269,473.8371678,143.8358487,532.899436,162.8268914
MVI_1521_NIR_frame230.jpg,3,45.19456041,40.15831633,568.8192459,122.14361,614.0138063,162.3019263
MVI_1521_NIR_frame230.jpg,3,40.78711317,37.51547312,887.516426,122.2126168,928.3035392,159.7280899
MVI_1521_NIR_frame235.jpg,3,79.57604792,26.25129693,195.0351478,138.4261568,274.6111957,164.6774537
MVI_1521_NIR_frame235.jpg,3,19.54276774,17.12829227,283.5150817,146.0333465,303.0578495,163.1616387
MVI_1521_NIR_frame235.jpg,3,59.06226816,18.99104269,474.4854271,143.8358487,533.5476953,162.8268914
MVI_1521_NIR_frame235.jpg,3,45.19456041,40.15831633,568.8192459,122.14361,614.0138063,162.3019263
MVI_1521_NIR_frame235.jpg,3,40.78711317,37.51547312,888.1646853,122.2126168,928.9517985,159.7280899
MVI_1521_NIR_frame240.jpg,3,79.57604792,26.25129693,193.7386292,138.4261568,273.3146771,164.6774537
MVI_1521_NIR_frame240.jpg,3,19.54276774,17.12829227,283.5150817,146.0333465,303.0578495,163.1616387
MVI_1521_NIR_frame240.jpg,3,59.06226816,18.99104269,474.4854271,143.8358487,533.5476953,162.8268914
MVI_1521_NIR_frame240.jpg,3,45.19456041,40.15831633,568.8192459,122.14361,614.0138063,162.3019263
MVI_1521_NIR_frame240.jpg,3,40.78711317,37.51547312,888.1646853,122.2126168,928.9517985,159.7280899
MVI_1521_NIR_frame245.jpg,3,79.57604792,26.25129693,193.7386292,138.4261568,273.3146771,164.6774537
