filename,width,height,class,xmin,ymin,xmax,ymax
MVI_1521_NIR_frame20.jpg,81.57422634714544,75.03094624152357,3,1756.8815914940096,244.4252336448596,1838.455817841155,319.45617988638315
MVI_1521_NIR_frame25.jpg,150.0764655904843,46.020000822741,3,393.9598513553505,280.7418693465599,544.0363169458349,326.7618701693009
MVI_1521_NIR_frame25.jpg,39.085535479875716,34.25658453695837,3,564.43712625237,293.3632115548003,603.5226617322458,327.61979609175864
MVI_1521_NIR_frame25.jpg,43.91226630477024,24.468988954970314,10,633.0566012125765,301.7801585171964,676.9688675173468,326.2491474721667
MVI_1521_NIR_frame25.jpg,118.12453632335519,32.79601095742788,3,943.7847798481862,292.8577718811109,1061.9093161715414,325.6537828385388
MVI_1521_NIR_frame25.jpg,92.98215802888717,77.72359544557702,3,1131.1558987231256,249.47329438884077,1224.1380567520127,327.1968898344178
MVI_1521_NIR_frame25.jpg,81.57422634714544,75.03094624152357,3,1758.1781101014526,247.01827085974554,1839.752336448598,322.0492171012691
MVI_1521_NIR_frame30.jpg,150.0764655904843,46.020000822741,3,393.9598513553505,280.7418693465599,544.0363169458349,326.7618701693009
MVI_1521_NIR_frame30.jpg,39.085535479875716,34.25658453695837,3,564.43712625237,293.3632115548003,603.5226617322458,327.61979609175864
MVI_1521_NIR_frame30.jpg,43.91226630477024,24.468988954970314,10,633.0566012125765,301.7801585171964,676.9688675173468,326.2491474721667
MVI_1521_NIR_frame30.jpg,118.12453632335519,32.79601095742788,3,946.3778170630721,292.8577718811109,1064.5023533864273,325.6537828385388
MVI_1521_NIR_frame30.jpg,92.98215802888717,77.72359544557702,3,1133.7489359380115,249.47329438884077,1226.7310939668987,327.1968898344178
MVI_1521_NIR_frame30.jpg,81.57422634714544,75.03094624152357,3,1759.4746287088956,247.01827085974554,1841.048855056041,322.0492171012691
MVI_1521_NIR_frame35.jpg,150.0764655904843,46.020000822741,3,393.9598513553505,280.7418693465599,544.0363169458349,326.7618701693009
MVI_1521_NIR_frame35.jpg,39.085535479875716,34.25658453695837,3,564.43712625237,293.3632115548003,603.5226617322458,327.61979609175864
MVI_1521_NIR_frame35.jpg,43.91226630477024,24.468988954970314,10,633.0566012125765,301.7801585171964,676.9688675173468,326.2491474721667
MVI_1521_NIR_frame35.jpg,118.12453632335519,32.79601095742788,3,946.3778170630721,292.8577718811109,1064.5023533864273,325.6537828385388
MVI_1521_NIR_frame35.jpg,92.98215802888717,77.72359544557702,3,1133.7489359380115,249.47329438884077,1226.7310939668987,327.1968898344178
MVI_1521_NIR_frame35.jpg,81.57422634714544,75.03094624152357,3,1759.4746287088956,247.01827085974554,1841.048855056041,322.0492171012691
MVI_1521_NIR_frame40.jpg,150.0764655904843,46.020000822741,3,393.9598513553505,280.7418693465599,544.0363169458349,326.7618701693009
MVI_1521_NIR_frame40.jpg,39.085535479875716,34.25658453695837,3,564.43712625237,293.3632115548003,603.5226617322458,327.61979609175864
MVI_1521_NIR_frame40.jpg,43.91226630477024,24.468988954970314,10,633.0566012125765,301.7801585171964,676.9688675173468,326.2491474721667
MVI_1521_NIR_frame40.jpg,118.12453632335519,32.79601095742788,3,946.3778170630721,292.8577718811109,1064.5023533864273,325.6537828385388
MVI_1521_NIR_frame40.jpg,92.98215802888717,77.72359544557702,3,1133.7489359380115,249.47329438884077,1226.7310939668987,327.1968898344178
MVI_1521_NIR_frame40.jpg,81.57422634714544,75.03094624152357,3,1759.4746287088956,247.01827085974554,1841.048855056041,322.0492171012691
MVI_1521_NIR_frame45.jpg,150.0764655904843,46.020000822741,3,393.9598513553505,280.7418693465599,544.0363169458349,326.7618701693009
MVI_1521_NIR_frame45.jpg,39.085535479875716,34.25658453695837,3,567.030163467256,293.3632115548003,606.1156989471317,327.61979609175864
MVI_1521_NIR_frame45.jpg,43.91226630477024,24.468988954970314,10,635.6496384274625,301.7801585171964,679.5619047322327,326.2491474721667
MVI_1521_NIR_frame45.jpg,118.12453632335519,32.79601095742788,3,947.6743356705151,294.1542904885539,1065.7988719938703,326.9503014459818
MVI_1521_NIR_frame45.jpg,92.98215802888717,77.72359544557702,3,1133.7489359380115,249.47329438884077,1226.7310939668987,327.1968898344178
MVI_1521_NIR_frame45.jpg,81.57422634714544,75.03094624152357,3,1760.7711473163386,248.31478946718852,1842.345373663484,323.3457357087121
MVI_1521_NIR_frame50.jpg,150.0764655904843,46.020000822741,3,393.9598513553505,280.7418693465599,544.0363169458349,326.7618701693009
MVI_1521_NIR_frame50.jpg,39.085535479875716,34.25658453695837,3,567.030163467256,293.3632115548003,606.1156989471317,327.61979609175864
MVI_1521_NIR_frame50.jpg,43.91226630477024,24.468988954970314,10,635.6496384274625,301.7801585171964,679.5619047322327,326.2491474721667
MVI_1521_NIR_frame50.jpg,118.12453632335519,32.79601095742788,3,947.6743356705151,294.1542904885539,1065.7988719938703,326.9503014459818
MVI_1521_NIR_frame50.jpg,92.98215802888717,77.72359544557702,3,1135.0454545454545,249.47329438884077,1228.0276125743417,327.1968898344178
MVI_1521_NIR_frame50.jpg,81.57422634714544,75.03094624152357,3,1764.6607031386675,248.31478946718852,1846.234929485813,323.3457357087121
MVI_1521_NIR_frame55.jpg,150.0764655904843,46.020000822741,3,393.9598513553505,280.7418693465599,544.0363169458349,326.7618701693009
MVI_1521_NIR_frame55.jpg,39.085535479875716,34.25658453695837,3,567.030163467256,293.3632115548003,606.1156989471317,327.61979609175864
MVI_1521_NIR_frame55.jpg,43.91226630477024,24.468988954970314,10,635.6496384274625,301.7801585171964,679.5619047322327,326.2491474721667
MVI_1521_NIR_frame55.jpg,118.12453632335519,32.79601095742788,3,945.081298455629,294.1542904885539,1063.2058347789844,326.9503014459818
MVI_1521_NIR_frame55.jpg,92.98215802888717,77.72359544557702,3,1135.0454545454545,249.47329438884077,1228.0276125743417,327.1968898344178
MVI_1521_NIR_frame55.jpg,81.57422634714544,75.03094624152357,3,1764.6607031386675,248.31478946718852,1846.234929485813,323.3457357087121
MVI_1521_NIR_frame60.jpg,150.0764655904843,46.020000822741,3,393.9598513553505,280.7418693465599,544.0363169458349,326.7618701693009
MVI_1521_NIR_frame60.jpg,39.085535479875716,34.25658453695837,3,567.030163467256,293.3632115548003,606.1156989471317,327.61979609175864
MVI_1521_NIR_frame60.jpg,43.91226630477024,24.468988954970314,10,635.6496384274625,301.7801585171964,679.5619047322327,326.2491474721667
MVI_1521_NIR_frame60.jpg,118.12453632335519,32.79601095742788,3,946.3778170630721,294.1542904885539,1064.5023533864273,326.9503014459818
MVI_1521_NIR_frame60.jpg,92.98215802888717,77.72359544557702,3,1135.0454545454545,249.47329438884077,1228.0276125743417,327.1968898344178
MVI_1521_NIR_frame60.jpg,81.57422634714544,75.03094624152357,3,1762.0676659237815,248.31478946718852,1843.641892270927,323.3457357087121
MVI_1521_NIR_frame65.jpg,150.0764655904843,46.020000822741,3,393.9598513553505,280.7418693465599,544.0363169458349,326.7618701693009
MVI_1521_NIR_frame65.jpg,39.085535479875716,34.25658453695837,3,564.43712625237,293.3632115548003,603.5226617322458,327.61979609175864
MVI_1521_NIR_frame65.jpg,43.91226630477024,24.468988954970314,10,635.6496384274625,301.7801585171964,679.5619047322327,326.2491474721667
MVI_1521_NIR_frame65.jpg,118.12453632335519,32.79601095742788,3,946.3778170630721,294.1542904885539,1064.5023533864273,326.9503014459818
MVI_1521_NIR_frame65.jpg,92.98215802888717,77.72359544557702,3,1132.4524173305686,249.47329438884077,1225.4345753594557,327.1968898344178
MVI_1521_NIR_frame65.jpg,81.57422634714544,75.03094624152357,3,1762.0676659237815,248.31478946718852,1843.641892270927,323.3457357087121
MVI_1521_NIR_frame70.jpg,150.0764655904843,46.020000822741,3,391.36681414046456,280.7418693465599,541.4432797309489,326.7618701693009
MVI_1521_NIR_frame70.jpg,39.085535479875716,34.25658453695837,3,564.43712625237,293.3632115548003,603.5226617322458,327.61979609175864
MVI_1521_NIR_frame70.jpg,43.91226630477024,24.468988954970314,10,633.0566012125765,301.7801585171964,676.9688675173468,326.2491474721667
MVI_1521_NIR_frame70.jpg,118.12453632335519,32.79601095742788,3,945.0812984556293,294.1542904885539,1063.2058347789844,326.9503014459818
MVI_1521_NIR_frame70.jpg,92.98215802888717,77.72359544557702,3,1132.4524173305686,249.47329438884077,1225.4345753594557,327.1968898344178
MVI_1521_NIR_frame70.jpg,81.57422634714544,75.03094624152357,3,1762.0676659237815,248.31478946718852,1843.641892270927,323.3457357087121
MVI_1521_NIR_frame75.jpg,150.0764655904843,46.020000822741,3,391.36681414046456,280.7418693465599,541.4432797309489,326.7618701693009
MVI_1521_NIR_frame75.jpg,39.085535479875716,34.25658453695837,3,564.43712625237,293.3632115548003,603.5226617322458,327.61979609175864
MVI_1521_NIR_frame75.jpg,43.91226630477024,24.468988954970314,10,630.4635639976906,301.7801585171964,674.3758303024608,326.2491474721667
MVI_1521_NIR_frame75.jpg,118.12453632335519,32.79601095742788,3,945.0812984556293,294.1542904885539,1063.2058347789844,326.9503014459818
MVI_1521_NIR_frame75.jpg,92.98215802888717,77.72359544557702,3,1132.4524173305686,249.47329438884077,1225.4345753594557,327.1968898344178
MVI_1521_NIR_frame75.jpg,81.57422634714544,75.03094624152357,3,1763.3641845312245,249.6113080746315,1844.93841087837,324.64225431615506
MVI_1521_NIR_frame80.jpg,150.0764655904843,46.020000822741,3,391.36681414046456,280.7418693465599,541.4432797309489,326.7618701693009
MVI_1521_NIR_frame80.jpg,39.085535479875716,34.25658453695837,3,564.43712625237,293.3632115548003,603.5226617322458,327.61979609175864
MVI_1521_NIR_frame80.jpg,43.91226630477024,24.468988954970314,10,630.4635639976906,301.7801585171964,674.3758303024608,326.2491474721667
MVI_1521_NIR_frame80.jpg,118.12453632335519,32.79601095742788,3,945.0812984556293,294.1542904885539,1063.2058347789844,326.9503014459818
MVI_1521_NIR_frame80.jpg,92.98215802888717,77.72359544557702,3,1132.4524173305686,249.47329438884077,1225.4345753594557,327.1968898344178
MVI_1521_NIR_frame80.jpg,81.57422634714544,75.03094624152357,3,1763.3641845312245,249.6113080746315,1844.93841087837,324.64225431615506
MVI_1521_NIR_frame85.jpg,150.0764655904843,46.020000822741,3,391.36681414046456,280.7418693465599,541.4432797309489,326.7618701693009
MVI_1521_NIR_frame85.jpg,39.085535479875716,34.25658453695837,3,564.43712625237,293.3632115548003,603.5226617322458,327.61979609175864
MVI_1521_NIR_frame85.jpg,43.91226630477024,24.468988954970314,10,630.4635639976906,301.7801585171964,674.3758303024608,326.2491474721667
MVI_1521_NIR_frame85.jpg,118.12453632335519,32.79601095742788,3,945.0812984556293,294.1542904885539,1063.2058347789844,326.9503014459818
MVI_1521_NIR_frame85.jpg,92.98215802888717,77.72359544557702,3,1132.4524173305686,249.47329438884077,1225.4345753594557,327.1968898344178
MVI_1521_NIR_frame85.jpg,81.57422634714544,75.03094624152357,3,1763.3641845312245,249.6113080746315,1844.93841087837,324.64225431615506
MVI_1521_NIR_frame90.jpg,150.0764655904843,46.020000822741,3,393.9598513553505,282.03838795400287,544.0363169458349,328.05838877674387
MVI_1521_NIR_frame90.jpg,39.085535479875716,34.25658453695837,3,564.43712625237,293.3632115548003,603.5226617322458,327.61979609175864
MVI_1521_NIR_frame90.jpg,43.91226630477024,24.468988954970314,10,630.4635639976906,301.7801585171964,674.3758303024608,326.2491474721667
MVI_1521_NIR_frame90.jpg,118.12453632335519,32.79601095742788,3,946.3778170630723,294.1542904885539,1064.5023533864273,326.9503014459818
MVI_1521_NIR_frame90.jpg,92.98215802888717,77.72359544557702,3,1133.7489359380115,249.47329438884077,1226.7310939668987,327.1968898344178
MVI_1521_NIR_frame90.jpg,81.57422634714544,75.03094624152357,3,1762.0676659237815,244.4252336448596,1843.641892270927,319.45617988638315
MVI_1521_NIR_frame95.jpg,150.0764655904843,46.020000822741,3,393.9598513553505,282.03838795400287,544.0363169458349,328.05838877674387
MVI_1521_NIR_frame95.jpg,39.085535479875716,34.25658453695837,3,565.733644859813,293.3632115548003,604.8191803396887,327.61979609175864
MVI_1521_NIR_frame95.jpg,43.91226630477024,24.468988954970314,10,633.0566012125765,301.7801585171964,676.9688675173468,326.2491474721667
MVI_1521_NIR_frame95.jpg,118.12453632335519,32.79601095742788,3,948.9708542779582,294.1542904885539,1067.0953906013133,326.9503014459818
MVI_1521_NIR_frame95.jpg,92.98215802888717,77.72359544557702,3,1133.7489359380115,249.47329438884077,1226.7310939668987,327.1968898344178
MVI_1521_NIR_frame95.jpg,81.57422634714544,75.03094624152357,3,1764.6607031386675,247.01827085974554,1846.234929485813,322.0492171012691
MVI_1521_NIR_frame100.jpg,150.0764655904843,46.020000822741,3,396.55288857023646,283.33490656144585,546.6293541607208,329.35490738418684
MVI_1521_NIR_frame100.jpg,39.085535479875716,34.25658453695837,3,567.030163467256,293.3632115548003,606.1156989471317,327.61979609175864
MVI_1521_NIR_frame100.jpg,43.91226630477024,24.468988954970314,10,633.0566012125765,301.7801585171964,676.9688675173468,326.2491474721667
MVI_1521_NIR_frame100.jpg,118.12453632335519,32.79601095742788,3,948.9708542779582,294.1542904885539,1067.0953906013133,326.9503014459818
MVI_1521_NIR_frame100.jpg,92.98215802888717,77.72359544557702,3,1133.7489359380115,249.47329438884077,1226.7310939668987,327.1968898344178
MVI_1521_NIR_frame100.jpg,81.57422634714544,75.03094624152357,3,1767.2537403535534,247.01827085974554,1848.8279667006989,322.0492171012691
MVI_1521_NIR_frame105.jpg,159.1520958425852,52.50259385995588,3,387.4772583181356,276.85231352423096,546.6293541607208,329.35490738418684
MVI_1521_NIR_frame105.jpg,39.085535479875716,34.25658453695837,3,567.030163467256,293.3632115548003,606.1156989471317,327.61979609175864
MVI_1521_NIR_frame105.jpg,43.91226630477024,24.468988954970314,10,633.0566012125765,301.7801585171964,676.9688675173468,326.2491474721667
MVI_1521_NIR_frame105.jpg,118.12453632335519,32.79601095742788,3,948.9708542779582,294.1542904885539,1067.0953906013133,326.9503014459818
MVI_1521_NIR_frame105.jpg,92.98215802888717,77.72359544557702,3,1133.7489359380115,249.47329438884077,1226.7310939668987,327.1968898344178
MVI_1521_NIR_frame105.jpg,81.57422634714544,75.03094624152357,3,1767.2537403535534,247.01827085974554,1848.8279667006989,322.0492171012691
MVI_1521_NIR_frame110.jpg,159.1520958425852,52.50259385995588,3,387.4772583181356,276.85231352423096,546.6293541607208,329.35490738418684
MVI_1521_NIR_frame110.jpg,39.085535479875716,34.25658453695837,3,567.030163467256,293.3632115548003,606.1156989471317,327.61979609175864
MVI_1521_NIR_frame110.jpg,43.91226630477024,24.468988954970314,10,633.0566012125765,301.7801585171964,676.9688675173468,326.2491474721667
MVI_1521_NIR_frame110.jpg,118.12453632335519,32.79601095742788,3,948.9708542779582,294.1542904885539,1067.0953906013133,326.9503014459818
MVI_1521_NIR_frame110.jpg,92.98215802888717,80.31663266046297,3,1133.7489359380115,246.88025717395482,1226.7310939668987,327.1968898344178
MVI_1521_NIR_frame110.jpg,81.57422634714544,75.03094624152357,3,1767.2537403535534,247.01827085974554,1848.8279667006989,322.0492171012691
MVI_1521_NIR_frame115.jpg,159.1520958425852,52.50259385995588,3,387.4772583181356,276.85231352423096,546.6293541607208,329.35490738418684
MVI_1521_NIR_frame115.jpg,39.085535479875716,34.25658453695837,3,567.030163467256,293.3632115548003,606.1156989471317,327.61979609175864
MVI_1521_NIR_frame115.jpg,43.91226630477024,24.468988954970314,10,633.0566012125765,301.7801585171964,676.9688675173468,326.2491474721667
MVI_1521_NIR_frame115.jpg,118.12453632335519,32.79601095742788,3,947.6743356705153,294.1542904885539,1065.7988719938705,326.9503014459818
MVI_1521_NIR_frame115.jpg,92.98215802888717,80.31663266046297,3,1133.7489359380115,246.88025717395482,1226.7310939668987,327.1968898344178
MVI_1521_NIR_frame115.jpg,81.57422634714544,75.03094624152357,3,1767.2537403535534,247.01827085974554,1848.8279667006989,322.0492171012691
MVI_1521_NIR_frame120.jpg,159.1520958425852,52.50259385995588,3,387.4772583181356,276.85231352423096,546.6293541607208,329.35490738418684
MVI_1521_NIR_frame120.jpg,39.085535479875716,34.25658453695837,3,567.030163467256,293.3632115548003,606.1156989471317,327.61979609175864
MVI_1521_NIR_frame120.jpg,43.91226630477024,24.468988954970314,10,633.0566012125765,301.7801585171964,676.9688675173468,326.2491474721667
MVI_1521_NIR_frame120.jpg,118.12453632335519,32.79601095742788,3,947.6743356705153,294.1542904885539,1065.7988719938705,326.9503014459818
MVI_1521_NIR_frame120.jpg,92.98215802888717,80.31663266046297,3,1133.7489359380115,246.88025717395482,1226.7310939668987,327.1968898344178
MVI_1521_NIR_frame120.jpg,81.57422634714544,75.03094624152357,3,1767.2537403535534,247.01827085974554,1848.8279667006989,322.0492171012691
MVI_1521_NIR_frame125.jpg,159.1520958425852,52.50259385995588,3,387.4772583181356,276.85231352423096,546.6293541607208,329.35490738418684
MVI_1521_NIR_frame125.jpg,39.085535479875716,34.25658453695837,3,567.030163467256,293.3632115548003,606.1156989471317,327.61979609175864
MVI_1521_NIR_frame125.jpg,43.91226630477024,24.468988954970314,10,633.0566012125765,301.7801585171964,676.9688675173468,326.2491474721667
MVI_1521_NIR_frame125.jpg,118.12453632335519,32.79601095742788,3,946.3778170630724,294.1542904885539,1064.5023533864276,326.9503014459818
MVI_1521_NIR_frame125.jpg,92.98215802888717,80.31663266046297,3,1133.7489359380115,246.88025717395482,1226.7310939668987,327.1968898344178
MVI_1521_NIR_frame125.jpg,81.57422634714544,75.03094624152357,3,1767.2537403535534,247.01827085974554,1848.8279667006989,322.0492171012691
MVI_1521_NIR_frame130.jpg,159.1520958425852,52.50259385995588,3,387.4772583181356,276.85231352423096,546.6293541607208,329.35490738418684
MVI_1521_NIR_frame130.jpg,39.085535479875716,34.25658453695837,3,567.030163467256,293.3632115548003,606.1156989471317,327.61979609175864
MVI_1521_NIR_frame130.jpg,43.91226630477024,24.468988954970314,10,633.0566012125765,301.7801585171964,676.9688675173468,326.2491474721667
MVI_1521_NIR_frame130.jpg,118.12453632335519,32.79601095742788,3,946.3778170630724,294.1542904885539,1064.5023533864276,326.9503014459818
MVI_1521_NIR_frame130.jpg,92.98215802888717,80.31663266046297,3,1133.7489359380115,246.88025717395482,1226.7310939668987,327.1968898344178
MVI_1521_NIR_frame130.jpg,81.57422634714544,75.03094624152357,3,1767.2537403535534,247.01827085974554,1848.8279667006989,322.0492171012691
MVI_1521_NIR_frame135.jpg,159.1520958425852,52.50259385995588,3,387.4772583181356,276.85231352423096,546.6293541607208,329.35490738418684
MVI_1521_NIR_frame135.jpg,39.085535479875716,34.25658453695837,3,567.030163467256,293.3632115548003,606.1156989471317,327.61979609175864
MVI_1521_NIR_frame135.jpg,43.91226630477024,24.468988954970314,10,633.0566012125765,301.7801585171964,676.9688675173468,326.2491474721667
MVI_1521_NIR_frame135.jpg,118.12453632335519,32.79601095742788,3,946.3778170630724,294.1542904885539,1064.5023533864276,326.9503014459818
MVI_1521_NIR_frame135.jpg,92.98215802888717,80.31663266046297,3,1133.7489359380115,246.88025717395482,1226.7310939668987,327.1968898344178
MVI_1521_NIR_frame135.jpg,81.57422634714544,75.03094624152357,3,1767.2537403535534,247.01827085974554,1848.8279667006989,322.0492171012691
MVI_1521_NIR_frame140.jpg,159.1520958425852,52.50259385995588,3,387.4772583181356,276.85231352423096,546.6293541607208,329.35490738418684
MVI_1521_NIR_frame140.jpg,39.085535479875716,34.25658453695837,3,567.030163467256,293.3632115548003,606.1156989471317,327.61979609175864
MVI_1521_NIR_frame140.jpg,43.91226630477024,24.468988954970314,10,633.0566012125765,301.7801585171964,676.9688675173468,326.2491474721667
MVI_1521_NIR_frame140.jpg,118.12453632335519,32.79601095742788,3,946.3778170630724,294.1542904885539,1064.5023533864276,326.9503014459818
MVI_1521_NIR_frame140.jpg,92.98215802888717,80.31663266046297,3,1133.7489359380115,246.88025717395482,1226.7310939668987,327.1968898344178
MVI_1521_NIR_frame140.jpg,81.57422634714544,75.03094624152357,3,1767.2537403535534,247.01827085974554,1848.8279667006989,322.0492171012691
MVI_1521_NIR_frame145.jpg,159.1520958425852,52.50259385995588,3,387.4772583181356,276.85231352423096,546.6293541607208,329.35490738418684
MVI_1521_NIR_frame145.jpg,39.085535479875716,34.25658453695837,3,567.030163467256,293.3632115548003,606.1156989471317,327.61979609175864
MVI_1521_NIR_frame145.jpg,43.91226630477024,24.468988954970314,10,633.0566012125765,301.7801585171964,676.9688675173468,326.2491474721667
MVI_1521_NIR_frame145.jpg,118.12453632335519,32.79601095742788,3,946.3778170630724,294.1542904885539,1064.5023533864276,326.9503014459818
MVI_1521_NIR_frame145.jpg,92.98215802888717,80.31663266046297,3,1133.7489359380115,246.88025717395482,1226.7310939668987,327.1968898344178
MVI_1521_NIR_frame145.jpg,81.57422634714544,75.03094624152357,3,1767.2537403535534,247.01827085974554,1848.8279667006989,322.0492171012691
MVI_1521_NIR_frame150.jpg,159.1520958425852,52.50259385995588,3,387.4772583181356,276.85231352423096,546.6293541607208,329.35490738418684
MVI_1521_NIR_frame150.jpg,39.085535479875716,34.25658453695837,3,567.030163467256,293.3632115548003,606.1156989471317,327.61979609175864
MVI_1521_NIR_frame150.jpg,43.91226630477024,24.468988954970314,10,633.0566012125765,301.7801585171964,676.9688675173468,326.2491474721667
MVI_1521_NIR_frame150.jpg,118.12453632335519,32.79601095742788,3,946.3778170630724,294.1542904885539,1064.5023533864276,326.9503014459818
MVI_1521_NIR_frame150.jpg,92.98215802888717,80.31663266046297,3,1133.7489359380115,246.88025717395482,1226.7310939668987,327.1968898344178
MVI_1521_NIR_frame150.jpg,81.57422634714544,75.03094624152357,3,1767.2537403535534,247.01827085974554,1848.8279667006989,322.0492171012691
MVI_1521_NIR_frame155.jpg,159.1520958425852,52.50259385995588,3,387.4772583181356,276.85231352423096,546.6293541607208,329.35490738418684
MVI_1521_NIR_frame155.jpg,39.085535479875716,34.25658453695837,3,567.030163467256,293.3632115548003,606.1156989471317,327.61979609175864
MVI_1521_NIR_frame155.jpg,43.91226630477024,24.468988954970314,10,633.0566012125765,301.7801585171964,676.9688675173468,326.2491474721667
MVI_1521_NIR_frame155.jpg,118.12453632335519,32.79601095742788,3,946.3778170630724,294.1542904885539,1064.5023533864276,326.9503014459818
MVI_1521_NIR_frame155.jpg,92.98215802888717,80.31663266046297,3,1133.7489359380115,246.88025717395482,1226.7310939668987,327.1968898344178
MVI_1521_NIR_frame155.jpg,81.57422634714544,75.03094624152357,3,1768.5502589609964,245.72175225230257,1850.1244853081419,320.75269849382613
MVI_1521_NIR_frame160.jpg,159.1520958425852,52.50259385995588,3,388.7737769255786,276.85231352423096,547.9258727681638,329.35490738418684
MVI_1521_NIR_frame160.jpg,39.085535479875716,34.25658453695837,3,567.030163467256,293.3632115548003,606.1156989471317,327.61979609175864
MVI_1521_NIR_frame160.jpg,43.91226630477024,29.65506338474222,10,633.0566012125765,296.5940840874245,676.9688675173468,326.2491474721667
MVI_1521_NIR_frame160.jpg,118.12453632335519,37.98208538719979,3,948.9708542779583,288.968216058782,1067.0953906013135,326.9503014459818
MVI_1521_NIR_frame160.jpg,92.98215802888717,80.31663266046297,3,1137.6384917603405,246.88025717395482,1230.6206497892276,327.1968898344178
MVI_1521_NIR_frame160.jpg,81.57422634714544,75.03094624152357,3,1769.8467775684394,245.72175225230257,1851.4210039155848,320.75269849382613
MVI_1521_NIR_frame165.jpg,159.1520958425852,52.50259385995588,3,388.7737769255786,276.85231352423096,547.9258727681638,329.35490738418684
MVI_1521_NIR_frame165.jpg,39.085535479875716,34.25658453695837,3,567.030163467256,293.3632115548003,606.1156989471317,327.61979609175864
